,Score,Scaling Parameter,Problem Idx,Model,Benchmark,Log Score,Neg Log Score,Num. Samples Total,Num. Samples Correct
72991,0.9321286468657818,700,31,Pythia 6.9B,MATH,-0.07028444070444849,0.07028444070444849,10000,9321.286468657818
72992,1.0,700,32,Pythia 6.9B,MATH,0.0,-0.0,10000,10000.0
72993,0.0,700,33,Pythia 6.9B,MATH,-inf,inf,10000,0.0
72994,0.5816117642080392,700,34,Pythia 6.9B,MATH,-0.5419521256495854,0.5419521256495854,10000,5816.117642080391
72995,1.0,700,35,Pythia 6.9B,MATH,0.0,-0.0,10000,10000.0
72996,0.9999999999774836,700,36,Pythia 6.9B,MATH,-2.2516433162676295e-11,2.2516433162676295e-11,10000,9999.999999774836
72997,1.0,700,37,Pythia 6.9B,MATH,0.0,-0.0,10000,10000.0
72998,0.9999999999999999,700,38,Pythia 6.9B,MATH,-1.1102230246251565e-16,1.1102230246251565e-16,10000,9999.999999999998
72999,0.9321286468657818,700,39,Pythia 6.9B,MATH,-0.07028444070444849,0.07028444070444849,10000,9321.286468657818
73000,0.9853247346480426,700,40,Pythia 6.9B,MATH,-0.014784012296778767,0.014784012296778767,10000,9853.247346480426
73001,0.0,700,41,Pythia 6.9B,MATH,-inf,inf,10000,0.0
73002,0.0,700,42,Pythia 6.9B,MATH,-inf,inf,10000,0.0
73003,0.9990893368945082,700,43,Pythia 6.9B,MATH,-0.000911078011049582,0.000911078011049582,10000,9990.893368945082
73004,0.9999303088124407,700,44,Pythia 6.9B,MATH,-6.96936161029287e-05,6.96936161029287e-05,10000,9999.303088124407
73005,0.0,700,45,Pythia 6.9B,MATH,-inf,inf,10000,0.0
73006,0.9413313249094937,700,46,Pythia 6.9B,MATH,-0.06046010263412068,0.06046010263412068,10000,9413.313249094937
73007,0.9842133329660812,700,47,Pythia 6.9B,MATH,-0.01591260363319859,0.01591260363319859,10000,9842.133329660812
73008,0.9999997261783603,700,48,Pythia 6.9B,MATH,-2.738216771849558e-07,2.738216771849558e-07,10000,9999.997261783603
73009,0.9999998487376139,700,49,Pythia 6.9B,MATH,-1.5126239750126873e-07,1.5126239750126873e-07,10000,9999.998487376139
73010,0.999999425444911,700,50,Pythia 6.9B,MATH,-5.74555254007051e-07,5.74555254007051e-07,10000,9999.994254449111
73011,0.07000000000000006,700,51,Pythia 6.9B,MATH,-2.659260036932777,2.659260036932777,10000,700.0000000000006
73012,0.5161817023250217,700,52,Pythia 6.9B,MATH,-0.6612964391972044,0.6612964391972044,10000,5161.817023250217
73013,0.9960614276445733,700,53,Pythia 6.9B,MATH,-0.003946348957381805,0.003946348957381805,10000,9960.614276445733
73014,0.9999064704198776,700,54,Pythia 6.9B,MATH,-9.353395428635472e-05,9.353395428635472e-05,10000,9999.064704198776
73015,0.9270001983344829,700,55,Pythia 6.9B,MATH,-0.07580149946324882,0.07580149946324882,10000,9270.00198334483
73016,0.0,700,56,Pythia 6.9B,MATH,-inf,inf,10000,0.0
73017,0.3043640086747844,700,57,Pythia 6.9B,MATH,-1.189530896927377,1.189530896927377,10000,3043.640086747844
73018,0.9999785436692735,700,58,Pythia 6.9B,MATH,-2.1456560916833833e-05,2.1456560916833833e-05,10000,9999.785436692735
73019,0.0,700,59,Pythia 6.9B,MATH,-inf,inf,10000,0.0
73020,0.9911983947107057,700,60,Pythia 6.9B,MATH,-0.008840568209773185,0.008840568209773185,10000,9911.983947107057
73021,0.4797299954718859,700,61,Pythia 6.9B,MATH,-0.7345318427815571,0.7345318427815571,10000,4797.299954718859
73022,0.07000000000000006,700,62,Pythia 6.9B,MATH,-2.659260036932777,2.659260036932777,10000,700.0000000000006
73023,1.0,700,63,Pythia 6.9B,MATH,0.0,-0.0,10000,10000.0
73024,0.9999851578562818,700,64,Pythia 6.9B,MATH,-1.4842253863868333e-05,1.4842253863868333e-05,10000,9999.851578562819
73025,0.07000000000000006,700,65,Pythia 6.9B,MATH,-2.659260036932777,2.659260036932777,10000,700.0000000000006
73026,0.9999999999999503,700,66,Pythia 6.9B,MATH,-4.973799150320825e-14,4.973799150320825e-14,10000,9999.999999999503
73027,1.0,700,67,Pythia 6.9B,MATH,0.0,-0.0,10000,10000.0
73028,0.1956611658365277,700,68,Pythia 6.9B,MATH,-1.6313708614889146,1.6313708614889146,10000,1956.611658365277
73029,0.9994934851999144,700,69,Pythia 6.9B,MATH,-0.000506643122040062,0.000506643122040062,10000,9994.934851999144
73030,0.07000000000000006,700,70,Pythia 6.9B,MATH,-2.659260036932777,2.659260036932777,10000,700.0000000000006
73031,0.1956611658365277,700,71,Pythia 6.9B,MATH,-1.6313708614889146,1.6313708614889146,10000,1956.611658365277
73032,0.0,700,72,Pythia 6.9B,MATH,-inf,inf,10000,0.0
73033,0.6635654021200785,700,73,Pythia 6.9B,MATH,-0.41012785867347507,0.41012785867347507,10000,6635.654021200785
73034,0.0,700,74,Pythia 6.9B,MATH,-inf,inf,10000,0.0
73035,0.07000000000000006,700,75,Pythia 6.9B,MATH,-2.659260036932777,2.659260036932777,10000,700.0000000000006
73036,1.0,700,76,Pythia 6.9B,MATH,0.0,-0.0,10000,10000.0
73037,0.07000000000000006,700,77,Pythia 6.9B,MATH,-2.659260036932777,2.659260036932777,10000,700.0000000000006
73038,0.5816117642080392,700,78,Pythia 6.9B,MATH,-0.5419521256495854,0.5419521256495854,10000,5816.117642080391
73039,0.9999999423974382,700,79,Pythia 6.9B,MATH,-5.7602563490543315e-08,5.7602563490543315e-08,10000,9999.999423974381
73040,0.5500828843442894,700,80,Pythia 6.9B,MATH,-0.5976863133017462,0.5976863133017462,10000,5500.828843442894
73041,0.9991537012093148,700,81,Pythia 6.9B,MATH,-0.0008466571036809318,0.0008466571036809318,10000,9991.537012093147
73042,0.9999999999999944,700,82,Pythia 6.9B,MATH,-5.5511151231257985e-15,5.5511151231257985e-15,10000,9999.999999999944
